0.032,0.032,0.0
0.035,0.035,0.0
0.03,0.03,0.0
0.028,0.028,0.0
0.051,0.051,0.0
0.032,0.032,0.0
0.031,0.031,0.0
0.049,0.049,0.0
1.356,0.016,1.34
0.13,0.009,0.121
0.009,0.009,0.0
0.027,0.027,0.0
0.028,0.028,0.0
0.035,0.035,0.0
0.031,0.031,0.0
0.048,0.048,0.0
0.017,0.017,0.0
0.032,0.032,0.0
0.039,0.039,0.0
0.026,0.026,0.0
0.033,0.033,0.0
0.046,0.046,0.0
0.032,0.032,0.0
0.037,0.037,0.0
0.028,0.028,0.0
0.032,0.032,0.0
1.325,0.047,1.278
0.008,0.008,0.0
0.029,0.029,0.0
0.022,0.022,0.0
0.022,0.022,0.0
0.025,0.025,0.0
0.031,0.031,0.0
0.017,0.017,0.0
0.025,0.025,0.0
0.032,0.032,0.0
0.033,0.033,0.0
0.032,0.032,0.0
0.018,0.018,0.0
0.035,0.035,0.0
0.026,0.026,0.0
0.046,0.046,0.0
0.02,0.02,0.0
0.046,0.046,0.0
0.033,0.033,0.0
1.46,0.031,1.429
0.009,0.009,0.0
0.009,0.009,0.0
0.039,0.039,0.0
0.043,0.043,0.0
0.022,0.022,0.0
0.033,0.033,0.0
0.033,0.033,0.0
0.032,0.032,0.0
0.019,0.019,0.0
0.029,0.029,0.0
0.033,0.033,0.0
0.038,0.038,0.0
0.01,0.01,0.0
0.048,0.048,0.0
0.054,0.054,0.0
0.026,0.026,0.0
0.037,0.037,0.0
1.307,0.01,1.298
0.122,0.009,0.113
0.009,0.009,0.0
0.041,0.041,0.0
0.014,0.014,0.0
0.023,0.023,0.0
0.019,0.019,0.0
0.02,0.02,0.0
0.04,0.04,0.0
0.009,0.009,0.0
0.032,0.032,0.0
0.015,0.015,0.0
0.025,0.025,0.0
0.023,0.023,0.0
0.037,0.037,0.0
0.017,0.017,0.0
0.033,0.033,0.0
0.019,0.019,0.0
1.313,0.018,1.295
0.104,0.026,0.079
0.01,0.01,0.0
0.008,0.008,0.0
0.022,0.022,0.0
0.027,0.027,0.0
0.025,0.025,0.0
0.025,0.025,0.0
0.036,0.036,0.0
0.035,0.035,0.0
0.029,0.029,0.0
0.033,0.033,0.0
0.039,0.039,0.0
0.024,0.024,0.0
0.033,0.033,0.0
0.043,0.043,0.0
0.019,0.019,0.0
0.024,0.024,0.0
0.012,0.012,0.0
1.482,0.029,1.453
0.008,0.008,0.0
0.025,0.025,0.0
0.024,0.024,0.0
0.04,0.024,0.016
